"file","language","subject","vl","time","condition","BLLS_1","BLLS_2","BLLS_3","BLLS_4","BLLS_5","BLLS_6","BLLS_7","BLLS_8","BLLS_9","BLLS_10","BLLS_11","BLLS_12","BLLS_13","BLLS_14","BLLS_15","BLLS_16","chance1","chance2","chance3","chance4","chance5","influence1","influence2","influence3","influence4","Alltag","Kenntnis","Aktivitäten","Ausbildung","Strategie","StrategieText","Roulette","input0","input1","input2","input3","input4","input5","input6","input7","input8","input9","input10","input11","input12","input13","input14","input15","input16","input17","input18","input19","age","gender","bildung","taetigkeit","hits","GeneralLuck","PersonalLuckiness","handaufsherz","ungewoehnlich","timeChoice","timeBLLS","correct_1","correct_2","correct_3","correct_4","correct_5","correct_6","correct_7","correct_8","correct_9","correct_10","correct_11","correct_12","correct_13","correct_14","correct_15","correct_16","correct_17","correct_18","correct_19","correct_20","qbit_1","qbit_2","qbit_3","qbit_4","qbit_5","qbit_6","qbit_7","qbit_8","qbit_9","qbit_10","qbit_11","qbit_12","qbit_13","qbit_14","qbit_15","qbit_16","qbit_17","qbit_18","qbit_19","qbit_20","BF"
1941,0,"2r51dtjezbebfvkt",22,"2024-06-19T19:30:41Z","lucky",2,4,3,3,1,2,2,2,3,2,2,2,3,3,1,3,3,1,1,3,2,1,2,2,1,2,4,1,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,25,"female","Fach- oder Hochschulabschluss","Berufstätig",10,2,2.5,"Ja",NA,1436.05,48344,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,69,98,37,81,3,44,93,27,21,17,44,20,80,98,79,87,61,52,65,18,0.17723491548320353
1942,0,"p15b36cz9hpnh94e",22,"2024-06-19T19:39:20Z","lucky",1,4,3,1,0,3,2,3,4,3,2,3,4,4,2,2,1,0,0,1,1,1,2,2,3,3,1,1,"Gymnasialniveau","Ja","Hab immer Kopf getippt","rot ist wahrscheinlicher",0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,20,"female","Fach- oder Hochschulreife (Abitur)","Student/in",8,2,2.833333333333333,"Ja",NA,760.75,59619,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,77,44,93,93,16,83,1,90,85,73,94,43,98,93,30,44,8,59,83,74,0.1832389822330679
1943,0,"jcgjj9f5rkxv9c2h",22,"2024-06-19T19:39:52Z","lucky",0,1,3,3,2,2,3,3,4,2,2,3,3,2,2,3,4,3,1,3,4,1,4,3,0,2,5,2,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,24,"female","Fach- oder Hochschulabschluss","Student/in",13,2.166666666666667,2.5,"Ja",NA,1277.2,31272,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,85,33,81,33,46,73,18,78,23,95,23,25,12,31,15,5,12,8,67,68,0.1816486789980664
1944,0,"eo3x0u0orga6lk4r",22,"2024-06-19T19:45:07Z","lucky",3,3,3,3,1,3,3,3,3,2,1,1,1,3,2,2,3,2,2,3,3,3,3,3,3,4,3,4,"Nein","Nein",NA,"beide sind gleich wahrscheinlich",0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,24,"female","Fach- oder Hochschulreife (Abitur)","Student/in",10,2.333333333333333,2.5,"Ja",NA,1000.15,23937,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,26,83,92,60,65,64,52,82,31,61,28,27,95,2,78,70,4,22,50,0.18470137010253335
1945,0,"z9jfc7pzu94t0v9h",22,"2024-06-19T19:51:06Z","lucky",3,4,4,4,0,4,3,4,3,4,3,3,1,4,4,3,4,1,1,4,3,4,2,3,3,4,5,3,"Teil des Studiums (z.B. Psychologie)","Ja","Kurz ausprobiert und dann immer Kopf","beide sind gleich wahrscheinlich",0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,24,"male","Fach- oder Hochschulabschluss","Student/in",11,3.5,3.666666666666667,"Ja",NA,1889.05,75021,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,99,5,94,44,17,31,91,89,70,61,77,25,54,95,56,74,55,9,7,12,0.18623298483250286
1946,0,"slgb13dw9msovjla",22,"2024-06-19T20:13:04Z","lucky",3,3,3,3,1,3,2,3,4,2,3,2,4,3,1,3,3,3,1,2,1,3,3,3,2,4,4,1,"Teil des Studiums (z.B. Psychologie)","Ja","Immer zahl","beide sind gleich wahrscheinlich",0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,26,"female","Fach- oder Hochschulabschluss","Student/in",13,2.166666666666667,3,"Ja",NA,1135.55,43722,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,27,63,10,14,56,43,89,66,14,16,24,74,4,21,72,47,31,49,77,64,0.18460182595713365
1947,0,"vt38zn8huvmcq0lc",22,"2024-06-19T20:26:11Z","lucky",3,4,4,3,1,2,3,2,4,3,1,2,4,4,2,2,4,0,0,4,0,0,2,0,0,2,5,1,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,23,"male","Fach- oder Hochschulreife (Abitur)","Student/in",17,2.666666666666667,2.5,"Ja",NA,824.8,45343,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,34,52,15,26,20,41,31,34,82,93,17,52,16,13,7,69,28,47,21,36,0.17696937017107983
1948,0,"zf47pfcbyvr4e7hb",22,"2024-06-19T20:36:32Z","lucky",4,3,3,4,0,2,4,2,3,3,0,3,3,4,4,2,2,1,3,4,4,3,3,3,3,4,2,2,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,24,"female","Fach- oder Hochschulabschluss","Student/in",10,3.666666666666667,2.166666666666667,"Ja",NA,1265.45,66193,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2,27,97,57,69,10,83,62,86,39,65,62,17,25,7,95,17,4,64,67,0.17989494131346237
1949,0,"0o9kcdsq2k37gljw",22,"2024-06-19T20:49:20Z","lucky",3,3,2,3,2,3,3,1,1,3,1,2,3,2,3,2,4,1,3,4,3,1,1,1,2,2,3,1,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,24,"female","Fach- oder Hochschulabschluss","Student/in",10,2.833333333333333,1.833333333333333,"Ja",NA,815.45,49812,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,87,74,90,14,33,36,2,14,97,75,47,64,9,95,56,85,96,4,72,17,0.18289726653654859
1950,0,"te0152ssoswrgk9o",22,"2024-06-19T20:52:47Z","lucky",2,3,3,1,3,2,1,2,4,1,1,1,3,1,2,2,3,2,2,3,3,1,2,3,2,2,4,1,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,27,"female","Fach- oder Hochschulabschluss","Berufstätig",12,1.333333333333333,1.833333333333333,"Ja","Nein",1475.2,54041,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,48,83,89,3,9,41,38,42,98,94,7,64,38,99,22,46,89,13,6,63,0.18284805490912467
143,0,"f55fkrcglz9g10zb",1,"2024-06-19T21:02:09Z","lucky",2,4,4,2,0,4,2,4,4,0,4,4,4,4,0,4,3,4,0,2,2,4,4,4,4,2,1,2,"Nein","Nein",NA,"beide sind gleich wahrscheinlich",0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,51,"female","Mittlere Reife","Berufstätig",16,1.666666666666667,4,"Ja",NA,4072.5,113686,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,10,44,59,11,79,15,59,42,48,97,42,60,54,30,34,25,49,53,6,93,0.17678932306815007
591,0,"la539dk5gfgbo9jv",7,"2024-06-19T21:53:40Z","lucky",3,4,3,3,0,4,4,4,4,1,3,3,4,4,0,4,0,0,0,4,3,4,3,4,4,5,1,4,"Nein","Ja","Münze gefallen ","beide sind gleich wahrscheinlich",0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,49,"female","Fach- oder Hochschulabschluss","Sonstiges",8,2.333333333333333,3.666666666666667,"Ja",NA,2173.2,95243,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0,91,56,54,74,96,85,49,0,92,89,93,71,79,67,15,70,14,98,33,0.1827528355620277
1951,0,"wtzdolovwnefs7p3",22,"2024-06-19T21:57:54Z","lucky",3,4,4,3,1,4,3,3,3,3,2,3,4,4,2,3,2,2,2,3,2,2,3,2,2,4,2,1,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,21,"female","Fach- oder Hochschulreife (Abitur)","Student/in",13,2.833333333333333,3.333333333333333,"Ja",NA,1490.35,62888,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,72,54,80,83,53,74,22,29,47,39,5,95,21,16,59,53,0,72,54,62,0.18117346121331748
1952,0,"r5vu6d5fwfochb7n",22,"2024-06-19T22:04:20Z","lucky",2,3,4,2,3,3,2,3,3,0,2,3,4,3,1,3,2,3,1,4,2,3,3,3,3,4,5,4,"Teil des Studiums (z.B. Psychologie)","Ja","immer Kopf wählen","beide sind gleich wahrscheinlich",1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,23,"female","Fach- oder Hochschulreife (Abitur)","Student/in",14,1.666666666666667,3,"Ja",NA,1032.6,46183,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,11,20,52,39,36,77,58,9,66,89,34,58,34,95,0,96,0,98,1,29,0.17812629479655476
1953,0,"3hnzp2kr97v81rnd",22,"2024-06-19T22:06:09Z","lucky",4,2,1,4,2,1,4,2,3,4,0,4,4,1,4,0,4,1,3,3,2,1,1,2,1,3,2,3,"Teil des Studiums (z.B. Psychologie)","Ja","Immer Zahl genommen","beide sind gleich wahrscheinlich",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,27,"female","Fach- oder Hochschulabschluss","Student/in",11,4,0.833333333333333,"Ja","Wahrscheinlich wäre es egal gewesen, was ich bei Kopf oder Zahl genommen hätte, denn der Ausgang war bestimmt manipuliert. ",1065.8,48490,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,20,82,41,62,73,18,81,29,17,25,88,68,94,24,59,44,23,20,89,62,0.1795680317905156
1954,0,"za1n613sm59zpbd1",22,"2024-06-19T22:14:50Z","lucky",2,3,2,3,1,3,3,2,2,3,1,2,3,3,3,1,3,2,2,1,2,2,2,2,1,3,2,2,"Gymnasialniveau","Nein",NA,"beide sind gleich wahrscheinlich",0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,27,"female","Fach- oder Hochschulabschluss","Student/in",12,2.666666666666667,2,"Ja",NA,1207.5,50191,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,85,66,35,32,69,8,44,6,61,75,95,74,58,98,21,13,47,17,11,15,0.1795197969547781
1733,0,"sxyedrezdt0hhd0p",21,"2024-06-20T04:05:51Z","lucky",2,4,2,3,0,3,3,2,4,2,2,3,3,3,4,2,3,1,1,3,2,1,1,1,2,4,2,2,"Mittel/Realschulniveau","Nein",NA,"beide sind gleich wahrscheinlich",1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,58,"female","Abgeschlossene Berufsausbildung","Rentner/in",13,2.833333333333333,2.333333333333333,"Ja","Nein",2262.75,139776,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,94,45,24,38,6,45,34,92,82,1,43,2,8,73,62,81,37,0,80,46,0.17798341560138714
1955,0,"02mt2r2whp99qq9g",22,"2024-06-20T04:59:12Z","lucky",1,3,3,3,0,3,3,3,4,3,2,2,2,3,3,3,4,0,0,4,4,0,0,1,2,5,1,2,"Nein","Nein",NA,"rot ist wahrscheinlicher",1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,70,"male","Fach- oder Hochschulabschluss","Rentner/in",12,2.5,2.833333333333333,"Ja","Es geht viel um Glück und wenig um Logik ",1616.9,81755,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,82,98,38,31,4,58,68,62,95,89,4,26,37,27,58,45,18,90,79,51,0.17793562103551072
1956,0,"84bjx2eqkzn86tax",22,"2024-06-20T05:04:35Z","lucky",1,3,3,1,0,3,1,3,4,1,1,0,3,3,0,3,3,2,2,3,2,3,1,2,0,4,4,2,"Teil des Studiums (z.B. Psychologie)","Ja","Fast abwechselnd bzw. Versuch, die jeweils seltener erschienene Münzseite zu wählen","beide sind gleich wahrscheinlich",0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,25,"female","Fach- oder Hochschulabschluss","Berufstätig",11,0.666666666666667,2.666666666666667,"Ja",NA,1964.9,93980,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,19,69,47,61,9,49,37,4,84,14,77,14,81,74,24,23,77,34,89,93,0.179375886831933
1957,0,"148wc6mkg74djc61",22,"2024-06-20T05:46:26Z","lucky",3,3,3,1,2,3,3,3,4,3,3,2,3,3,2,3,2,3,1,3,1,2,2,1,2,4,4,2,"Teil des Studiums (z.B. Psychologie)","Ja","nur Zahl gedrückt","beide sind gleich wahrscheinlich",0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,25,"male","Fach- oder Hochschulabschluss","Student/in",15,2.333333333333333,3,"Ja",NA,793.75,51513,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,35,10,48,98,79,3,29,4,22,52,49,53,7,82,46,43,87,11,27,74,0.17492870435181976
1958,0,"j4r3twa0o892b4y8",22,"2024-06-20T06:08:41Z","lucky",2,4,4,3,0,4,2,3,4,2,3,0,4,4,2,3,3,4,0,3,1,3,3,3,2,3,1,1,"Gymnasialniveau","Nein",NA,"beide sind gleich wahrscheinlich",0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,26,"female","Fach- oder Hochschulabschluss","Student/in",10,1.833333333333333,3.5,"Ja",NA,1804.85,45045,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,75,83,92,13,36,23,9,15,78,72,86,54,2,58,36,98,74,76,50,80,0.17779761675386402
1960,0,"0s1vaauoh5q0ykkx",22,"2024-06-20T06:55:17Z","lucky",1,3,4,0,1,3,1,3,3,1,1,1,4,3,1,2,1,1,1,3,3,2,3,2,1,5,5,5,"Teil des Studiums (z.B. Psychologie)","Ja","immer abweselnd ","beide sind gleich wahrscheinlich",0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,22,"female","Fach- oder Hochschulreife (Abitur)","Student/in",13,0.833333333333333,2.666666666666667,"Ja",NA,1277.2,377330,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,77,58,19,4,90,44,44,49,31,73,81,9,83,18,69,62,26,43,23,56,0.17628438629588136
1961,0,"wase4kdha3oadfcj",22,"2024-06-20T07:12:32Z","lucky",2,3,3,3,1,3,2,3,3,3,0,1,3,4,2,3,1,2,0,2,3,3,3,3,3,3,1,1,"Gymnasialniveau","Nein",NA,"beide sind gleich wahrscheinlich",1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,60,"female","Fach- oder Hochschulabschluss","Berufstätig",13,2.166666666666667,2.666666666666667,"Ja",NA,2401.85,111342,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,94,49,4,3,18,86,53,70,48,36,56,51,46,65,71,93,33,2,72,59,0.17479112722326104
1962,0,"68prjq384hf1datm",22,"2024-06-20T07:13:25Z","lucky",1,3,4,3,1,3,1,1,3,1,1,1,3,3,1,1,3,0,0,3,1,1,1,0,0,4,2,2,"Gymnasialniveau","Ja","Nach einem Kopfwurf so lange Zahl wählen, bis diese kommt. Danach wieder andesrum","beide sind gleich wahrscheinlich",0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,30,"male","Fach- oder Hochschulabschluss","Student/in",12,1.333333333333333,2.166666666666667,"Ja",NA,925.9,56705,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,85,45,69,54,66,35,87,98,83,47,36,58,33,8,57,73,51,79,47,21,0.17474427069295126
1963,0,"nr81d80wbq1ql829",22,"2024-06-20T07:16:34Z","lucky",3,3,2,3,2,2,2,2,3,2,2,2,3,2,3,2,3,2,2,3,2,2,2,2,2,4,3,3,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,25,"male","Fach- oder Hochschulabschluss","Berufstätig",12,2.5,2,"Ja",NA,643.45,39381,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,54,40,85,89,21,40,63,83,46,29,51,18,29,73,11,74,65,95,1,35,0.17469745209533413
1734,0,"gmq0fh3uuv5e738n",21,"2024-06-20T07:27:09Z","lucky",4,4,3,3,2,2,3,2,4,1,1,2,3,2,1,2,4,1,3,4,4,3,1,3,1,4,3,4,"Gymnasialniveau","Nein",NA,"rot ist wahrscheinlicher",0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,27,"male","Abgeschlossene Berufsausbildung","Berufstätig",14,2.333333333333333,2,"Ja","Die Münzwürfe haben nicht so gewirkt als wären sie zufällig, sondern sollten wahrscheinlich unsere Gedanken auf Glück lenken, heben und verbessern.",1536.9,74620,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,14,20,3,18,1,45,4,45,84,61,10,72,44,73,0,80,38,11,4,90,0.1718184856032127
1964,0,"nujzzeptpm2362km",22,"2024-06-20T07:40:03Z","lucky",3,3,2,3,1,3,3,2,3,3,1,2,3,2,2,2,4,1,3,2,3,2,3,4,3,4,3,4,"Nein","Ja","Lange bei Kopf geblieben um zu checken ob es ein ""Muster"" gibt. Dann oft das Gegenteil vom vorherigen Ergebnis getipt","beide sind gleich wahrscheinlich",0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,29,"male","Fach- oder Hochschulabschluss","Student/in",14,2.666666666666667,2,"Ja",NA,1932.65,50512,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,67,66,90,27,17,12,98,48,43,12,90,20,97,24,30,54,59,33,51,28,0.1690145682181675
821,0,"bpuouu9b0yr5cke8",11,"2024-06-20T08:00:34Z","lucky",0,4,4,1,1,2,1,2,3,0,0,0,4,4,1,1,2,0,0,4,2,1,0,0,0,4,4,1,"Gymnasialniveau","Ja","Immer dasselbe, weil es eh keinen Unterschied bei einem Laplace Experiment machen sollte. Dann muss ich nicht lange darüber nachdenken.","beide sind gleich wahrscheinlich",0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,20,"female","Fach- oder Hochschulreife (Abitur)","Sonstiges",13,0.5,2.166666666666667,"Ja","Woher kann man als Teilnehmer sicher gehen, dass es bei dem Münzexperiment wirklich immer die gleiche Wahrscheinlichkeit gab? Da der Münzwurf von einem Algorithmus war, kann es sein, dass er an die eigenen vorherigen Aussagen angepasst war und kein echtes Laplace Experiment. Die Entwickler dieser Umfrage könnten so versuchen gezielt die Antworten zu beeinflussen.",2849.75,139824,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,70,51,47,71,86,76,23,29,75,9,89,87,16,43,30,45,38,5,5,3,0.16761654521301567
1965,0,"84pxawovct1c6oj2",22,"2024-06-20T08:02:29Z","lucky",3,3,3,3,1,2,3,3,3,3,2,3,4,3,2,2,1,2,1,3,3,3,2,0,1,4,4,2,"Teil des Studiums (z.B. Psychologie)","Ja","Immer Kopf","rot ist wahrscheinlicher",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"female","Fach- oder Hochschulabschluss","Student/in",13,2.833333333333333,2.5,"Ja",NA,1384.2,37432,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,8,22,49,94,62,9,86,49,16,51,51,73,46,67,76,42,86,56,39,23,0.1662365660570698
1966,0,"mrhyvckrg1povwdd",22,"2024-06-20T08:12:38Z","lucky",3,3,2,4,1,2,3,2,2,1,1,3,3,2,1,2,4,1,2,2,3,0,1,1,2,3,5,2,"zentraler Aspekt des Studiums (z.B. Mathematik, Statistik)","Nein",NA,"beide sind gleich wahrscheinlich",0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,25,"female","Fach- oder Hochschulabschluss","Student/in",13,2.5,1.833333333333333,"Ja",NA,2195.95,45855,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,78,13,51,47,44,7,13,0,38,46,91,16,27,63,96,96,8,77,47,68,0.16487433271747515
429,0,"7m45uy15qjxux0cr",5,"2024-06-20T08:15:14Z","lucky",2,4,1,2,3,1,2,1,4,3,1,2,4,1,2,1,3,1,2,3,2,1,2,0,1,4,3,1,"zentraler Aspekt des Studiums (z.B. Mathematik, Statistik)","Nein",NA,"beide sind gleich wahrscheinlich",0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,19,"female","Fach- oder Hochschulreife (Abitur)","Student/in",10,2.166666666666667,1,"Ja","Nein",2520.05,76543,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,87,39,55,86,94,29,84,35,64,42,27,82,64,27,55,2,78,70,17,60,0.16748722688486947
1967,0,"gdtv9bhdh6vjl6rn",22,"2024-06-20T08:41:16Z","lucky",3,4,3,4,1,3,3,2,4,3,2,3,4,3,3,3,2,1,2,4,0,3,1,2,3,4,3,2,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,24,"male","Fach- oder Hochschulreife (Abitur)","Student/in",13,3.166666666666667,2.666666666666667,"Ja",NA,1223.5,58335,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,71,71,13,13,65,15,28,37,57,25,31,57,23,11,75,66,73,29,47,94,0.16610875600404115
1968,0,"r5d119shp28e8rc3",22,"2024-06-20T08:47:48Z","lucky",3,4,3,3,1,3,3,3,4,3,3,4,4,3,3,3,3,1,2,4,3,2,2,3,1,4,3,4,"zentraler Aspekt des Studiums (z.B. Mathematik, Statistik)","Nein",NA,"beide sind gleich wahrscheinlich",1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,25,"male","Fach- oder Hochschulabschluss","Student/in",11,3.166666666666667,3,"Ja",NA,971.3,60902,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,15,36,27,97,79,99,91,32,88,52,30,1,97,72,23,27,64,35,43,60,0.1673993563791319
